id,province,city,barangay,latitude,logitude
249303,AGUSAN DEL NORTE,MAGALLANES,GUIASAN,9.0111198425293,125.54670715331999
249280,AGUSAN DEL NORTE,MAGALLANES,MARCOS,9.034440040588489,125.52970886230499
249289,AGUSAN DEL NORTE,MAGALLANES,POBLACION,9.01741981506353,125.521942138672
249271,AGUSAN DEL NORTE,MAGALLANES,SANTO NIÑO,9.03837966918945,125.522499084473
249285,AGUSAN DEL NORTE,MAGALLANES,SANTO ROSARIO,9.02842998504639,125.526161193848
249274,AGUSAN DEL NORTE,MAGALLANES,TAOD-OY,9.023990631103631,125.572143554688
248393,AGUSAN DEL NORTE,MAINIT LAKE,MAINIT LAKE,9.353240013122619,125.544868469238
249357,AGUSAN DEL NORTE,NASIPIT,ACLAN,8.8455696105957,125.28547668456999
249358,AGUSAN DEL NORTE,NASIPIT,AMONTAY,8.84685993194574,125.30206298828101
249377,AGUSAN DEL NORTE,NASIPIT,ATA-ATAHON,8.949899673461971,125.383460998535
249368,AGUSAN DEL NORTE,NASIPIT,BARANGAY 1,8.986650466918949,125.343978881836
249384,AGUSAN DEL NORTE,NASIPIT,BARANGAY 2,8.986650466918949,125.343978881836
249398,AGUSAN DEL NORTE,NASIPIT,BARANGAY 3,8.982069969177301,125.341941833496
249370,AGUSAN DEL NORTE,NASIPIT,BARANGAY 4,8.98511028289789,125.339950561523
249407,AGUSAN DEL NORTE,NASIPIT,BARANGAY 5,8.98359966278076,125.33807373046899
249397,AGUSAN DEL NORTE,NASIPIT,BARANGAY 6,8.9814796447755,125.336807250977
249401,AGUSAN DEL NORTE,NASIPIT,BARANGAY 7,8.97752952575695,125.34539794921899
249438,AGUSAN DEL NORTE,NASIPIT,CAMAGONG,8.92175006866461,125.32570648193399
249394,AGUSAN DEL NORTE,NASIPIT,CUBI-CUBI,8.9539299011231,125.38519287109399
249512,AGUSAN DEL NORTE,NASIPIT,CULIT,8.912269592285211,125.368507385254
249583,AGUSAN DEL NORTE,NASIPIT,JAGUIMITAN,8.84797954559326,125.340713500977
249354,AGUSAN DEL NORTE,NASIPIT,KINABJANGAN,8.96677970886236,125.34816741943399
249361,AGUSAN DEL NORTE,NASIPIT,PUNTA,8.982069969177301,125.344512939453
249363,AGUSAN DEL NORTE,NASIPIT,SANTA ANA,8.99026966094982,125.32166290283199
249412,AGUSAN DEL NORTE,NASIPIT,TALISAY,8.97432994842535,125.33627319335899
249420,AGUSAN DEL NORTE,NASIPIT,TRIANGULO,8.97311973571789,125.343139648438
249244,AGUSAN DEL NORTE,REMEDIOS T. ROMUALDEZ,BALANGBALANG,9.0489501953125,125.608016967773
249225,AGUSAN DEL NORTE,REMEDIOS T. ROMUALDEZ,BASILISA,9.06132984161383,125.595497131348
249234,AGUSAN DEL NORTE,REMEDIOS T. ROMUALDEZ,HUMILOG,9.05889987945557,125.58748626709
249261,AGUSAN DEL NORTE,REMEDIOS T. ROMUALDEZ,PANAYTAYON,9.04617023468029,125.57121276855499
249251,AGUSAN DEL NORTE,REMEDIOS T. ROMUALDEZ,POBLACION I,9.0474796295166,125.58724975586
249252,AGUSAN DEL NORTE,REMEDIOS T. ROMUALDEZ,POBLACION II,9.048419952392688,125.59536743164101
249223,AGUSAN DEL NORTE,REMEDIOS T. ROMUALDEZ,SAN ANTONIO,9.04920959472662,125.647666931152
249226,AGUSAN DEL NORTE,REMEDIOS T. ROMUALDEZ,TAGBONGABONG,9.06637001037598,125.646308898926
248764,AGUSAN DEL NORTE,SANTIAGO,CURVA,9.24419021606445,125.75417327880899
248631,AGUSAN DEL NORTE,SANTIAGO,ESTANISLAO MORGADO,9.27853965759277,125.54119873046899
248790,AGUSAN DEL NORTE,SANTIAGO,JAGUPIT,9.2351398468017,125.75518798828101
248714,AGUSAN DEL NORTE,SANTIAGO,LA PAZ,9.258290290832461,125.537109375
248740,AGUSAN DEL NORTE,SANTIAGO,POBLACION I,9.26455974578857,125.75235748291
248711,AGUSAN DEL NORTE,SANTIAGO,POBLACION II,9.27836036682135,125.75002288818399
248827,AGUSAN DEL NORTE,SANTIAGO,SAN ISIDRO,9.2351398468017,125.75518798828101
248641,AGUSAN DEL NORTE,SANTIAGO,TAGBUYACAN,9.312580108642688,125.52725219726601
248914,AGUSAN DEL NORTE,TUBAY,BINUANGAN,9.202790260315,125.55534362793001
249070,AGUSAN DEL NORTE,TUBAY,CABAYAWA,9.14463996887213,125.51936340331999
249004,AGUSAN DEL NORTE,TUBAY,DOÑA ROSARIO,9.15596008300781,125.551933288574
248956,AGUSAN DEL NORTE,TUBAY,DOÑA TELESFORA,9.183039665222278,125.574600219727
248993,AGUSAN DEL NORTE,TUBAY,LA FRATERNIDAD,9.1709299087525,125.54939270019501
248619,AGUSAN DEL NORTE,TUBAY,LAWIGAN,9.28917026519781,125.505836486817
249049,AGUSAN DEL NORTE,TUBAY,POBLACION 1,9.15596008300781,125.551933288574
249037,AGUSAN DEL NORTE,TUBAY,POBLACION 2,9.163350105285641,125.54971313476601
248961,AGUSAN DEL NORTE,TUBAY,SANTA ANA,9.183039665222278,125.574600219727
248880,AGUSAN DEL NORTE,TUBAY,TAGMAMARKAY,9.21448993682867,125.55284881591801
248759,AGUSAN DEL NORTE,TUBAY,TAGPANGAHOY,9.21492004394531,125.522216796875
248690,AGUSAN DEL NORTE,TUBAY,TINIGBASAN,9.259779930114801,125.50700378418001
249076,AGUSAN DEL NORTE,TUBAY,VICTORY,9.15231990814209,125.544471740723
